Idx,Date,Hist,Pred,Text
A._R._Rahman,2016/08/16,"[13350, 13940, 11202, 11442, 11558, 17762, 35475, 42778, 99014, 104705, 64710, 54131, 51886, 36164, 13265, 8199, 8935, 7986, 8444, 9440, 11660, 10588, 11728, 11978, 9867, 9427, 10120, 11679, 10635, 15089, 118583, 51276, 33164, 26993, 23802, 25396, 31795, 17554, 14964, 16299, 22255, 22223, 17211, 13281, 12824, 14627, 11179, 10121, 14903, 30731, 13114, 15795, 23030, 33768, 13063, 10988, 15400, 10494, 11364, 12967]","[13982, 11032, 9992, 8910, 9261, 10008, 8849, 8883, 8795, 8789, 8379, 8830]","Allah Rakha Rahman is an Indian music composer, record producer, singer, songwriter, musician, multi-instrumentalist, and philanthropist known for his works in Indian cinema; predominantly in Tamil and Hindi films, with occasional forays in international cinema. He is a recipient of six National Film Awards, two Academy Awards, two Grammy Awards, a BAFTA Award, a Golden Globe Award, six Tamil Nadu State Film Awards, fifteen Filmfare Awards, and eighteen Filmfare Awards South. In 2010, the Government of India conferred him with the Padma Bhushan, the nation's third-highest civilian award."
A._R._Rahman,2016/08/17,"[13940, 11202, 11442, 11558, 17762, 35475, 42778, 99014, 104705, 64710, 54131, 51886, 36164, 13265, 8199, 8935, 7986, 8444, 9440, 11660, 10588, 11728, 11978, 9867, 9427, 10120, 11679, 10635, 15089, 118583, 51276, 33164, 26993, 23802, 25396, 31795, 17554, 14964, 16299, 22255, 22223, 17211, 13281, 12824, 14627, 11179, 10121, 14903, 30731, 13114, 15795, 23030, 33768, 13063, 10988, 15400, 10494, 11364, 12967, 13982]","[11032, 9992, 8910, 9261, 10008, 8849, 8883, 8795, 8789, 8379, 8830, 11078]","Allah Rakha Rahman is an Indian music composer, record producer, singer, songwriter, musician, multi-instrumentalist, and philanthropist known for his works in Indian cinema; predominantly in Tamil and Hindi films, with occasional forays in international cinema. He is a recipient of six National Film Awards, two Academy Awards, two Grammy Awards, a BAFTA Award, a Golden Globe Award, six Tamil Nadu State Film Awards, fifteen Filmfare Awards, and eighteen Filmfare Awards South. In 2010, the Government of India conferred him with the Padma Bhushan, the nation's third-highest civilian award."
A._R._Rahman,2016/08/18,"[11202, 11442, 11558, 17762, 35475, 42778, 99014, 104705, 64710, 54131, 51886, 36164, 13265, 8199, 8935, 7986, 8444, 9440, 11660, 10588, 11728, 11978, 9867, 9427, 10120, 11679, 10635, 15089, 118583, 51276, 33164, 26993, 23802, 25396, 31795, 17554, 14964, 16299, 22255, 22223, 17211, 13281, 12824, 14627, 11179, 10121, 14903, 30731, 13114, 15795, 23030, 33768, 13063, 10988, 15400, 10494, 11364, 12967, 13982, 11032]","[9992, 8910, 9261, 10008, 8849, 8883, 8795, 8789, 8379, 8830, 11078, 11903]","Allah Rakha Rahman is an Indian music composer, record producer, singer, songwriter, musician, multi-instrumentalist, and philanthropist known for his works in Indian cinema; predominantly in Tamil and Hindi films, with occasional forays in international cinema. He is a recipient of six National Film Awards, two Academy Awards, two Grammy Awards, a BAFTA Award, a Golden Globe Award, six Tamil Nadu State Film Awards, fifteen Filmfare Awards, and eighteen Filmfare Awards South. In 2010, the Government of India conferred him with the Padma Bhushan, the nation's third-highest civilian award."
A._R._Rahman,2016/08/19,"[11442, 11558, 17762, 35475, 42778, 99014, 104705, 64710, 54131, 51886, 36164, 13265, 8199, 8935, 7986, 8444, 9440, 11660, 10588, 11728, 11978, 9867, 9427, 10120, 11679, 10635, 15089, 118583, 51276, 33164, 26993, 23802, 25396, 31795, 17554, 14964, 16299, 22255, 22223, 17211, 13281, 12824, 14627, 11179, 10121, 14903, 30731, 13114, 15795, 23030, 33768, 13063, 10988, 15400, 10494, 11364, 12967, 13982, 11032, 9992]","[8910, 9261, 10008, 8849, 8883, 8795, 8789, 8379, 8830, 11078, 11903, 8805]","Allah Rakha Rahman is an Indian music composer, record producer, singer, songwriter, musician, multi-instrumentalist, and philanthropist known for his works in Indian cinema; predominantly in Tamil and Hindi films, with occasional forays in international cinema. He is a recipient of six National Film Awards, two Academy Awards, two Grammy Awards, a BAFTA Award, a Golden Globe Award, six Tamil Nadu State Film Awards, fifteen Filmfare Awards, and eighteen Filmfare Awards South. In 2010, the Government of India conferred him with the Padma Bhushan, the nation's third-highest civilian award."
A._R._Rahman,2016/08/20,"[11558, 17762, 35475, 42778, 99014, 104705, 64710, 54131, 51886, 36164, 13265, 8199, 8935, 7986, 8444, 9440, 11660, 10588, 11728, 11978, 9867, 9427, 10120, 11679, 10635, 15089, 118583, 51276, 33164, 26993, 23802, 25396, 31795, 17554, 14964, 16299, 22255, 22223, 17211, 13281, 12824, 14627, 11179, 10121, 14903, 30731, 13114, 15795, 23030, 33768, 13063, 10988, 15400, 10494, 11364, 12967, 13982, 11032, 9992, 8910]","[9261, 10008, 8849, 8883, 8795, 8789, 8379, 8830, 11078, 11903, 8805, 8121]","Allah Rakha Rahman is an Indian music composer, record producer, singer, songwriter, musician, multi-instrumentalist, and philanthropist known for his works in Indian cinema; predominantly in Tamil and Hindi films, with occasional forays in international cinema. He is a recipient of six National Film Awards, two Academy Awards, two Grammy Awards, a BAFTA Award, a Golden Globe Award, six Tamil Nadu State Film Awards, fifteen Filmfare Awards, and eighteen Filmfare Awards South. In 2010, the Government of India conferred him with the Padma Bhushan, the nation's third-highest civilian award."
A._R._Rahman,2016/08/21,"[17762, 35475, 42778, 99014, 104705, 64710, 54131, 51886, 36164, 13265, 8199, 8935, 7986, 8444, 9440, 11660, 10588, 11728, 11978, 9867, 9427, 10120, 11679, 10635, 15089, 118583, 51276, 33164, 26993, 23802, 25396, 31795, 17554, 14964, 16299, 22255, 22223, 17211, 13281, 12824, 14627, 11179, 10121, 14903, 30731, 13114, 15795, 23030, 33768, 13063, 10988, 15400, 10494, 11364, 12967, 13982, 11032, 9992, 8910, 9261]","[10008, 8849, 8883, 8795, 8789, 8379, 8830, 11078, 11903, 8805, 8121, 7900]","Allah Rakha Rahman is an Indian music composer, record producer, singer, songwriter, musician, multi-instrumentalist, and philanthropist known for his works in Indian cinema; predominantly in Tamil and Hindi films, with occasional forays in international cinema. He is a recipient of six National Film Awards, two Academy Awards, two Grammy Awards, a BAFTA Award, a Golden Globe Award, six Tamil Nadu State Film Awards, fifteen Filmfare Awards, and eighteen Filmfare Awards South. In 2010, the Government of India conferred him with the Padma Bhushan, the nation's third-highest civilian award."
A._R._Rahman,2016/08/22,"[35475, 42778, 99014, 104705, 64710, 54131, 51886, 36164, 13265, 8199, 8935, 7986, 8444, 9440, 11660, 10588, 11728, 11978, 9867, 9427, 10120, 11679, 10635, 15089, 118583, 51276, 33164, 26993, 23802, 25396, 31795, 17554, 14964, 16299, 22255, 22223, 17211, 13281, 12824, 14627, 11179, 10121, 14903, 30731, 13114, 15795, 23030, 33768, 13063, 10988, 15400, 10494, 11364, 12967, 13982, 11032, 9992, 8910, 9261, 10008]","[8849, 8883, 8795, 8789, 8379, 8830, 11078, 11903, 8805, 8121, 7900, 8582]","Allah Rakha Rahman is an Indian music composer, record producer, singer, songwriter, musician, multi-instrumentalist, and philanthropist known for his works in Indian cinema; predominantly in Tamil and Hindi films, with occasional forays in international cinema. He is a recipient of six National Film Awards, two Academy Awards, two Grammy Awards, a BAFTA Award, a Golden Globe Award, six Tamil Nadu State Film Awards, fifteen Filmfare Awards, and eighteen Filmfare Awards South. In 2010, the Government of India conferred him with the Padma Bhushan, the nation's third-highest civilian award."
A._R._Rahman,2016/08/23,"[42778, 99014, 104705, 64710, 54131, 51886, 36164, 13265, 8199, 8935, 7986, 8444, 9440, 11660, 10588, 11728, 11978, 9867, 9427, 10120, 11679, 10635, 15089, 118583, 51276, 33164, 26993, 23802, 25396, 31795, 17554, 14964, 16299, 22255, 22223, 17211, 13281, 12824, 14627, 11179, 10121, 14903, 30731, 13114, 15795, 23030, 33768, 13063, 10988, 15400, 10494, 11364, 12967, 13982, 11032, 9992, 8910, 9261, 10008, 8849]","[8883, 8795, 8789, 8379, 8830, 11078, 11903, 8805, 8121, 7900, 8582, 7886]","Allah Rakha Rahman is an Indian music composer, record producer, singer, songwriter, musician, multi-instrumentalist, and philanthropist known for his works in Indian cinema; predominantly in Tamil and Hindi films, with occasional forays in international cinema. He is a recipient of six National Film Awards, two Academy Awards, two Grammy Awards, a BAFTA Award, a Golden Globe Award, six Tamil Nadu State Film Awards, fifteen Filmfare Awards, and eighteen Filmfare Awards South. In 2010, the Government of India conferred him with the Padma Bhushan, the nation's third-highest civilian award."
A._R._Rahman,2016/08/24,"[99014, 104705, 64710, 54131, 51886, 36164, 13265, 8199, 8935, 7986, 8444, 9440, 11660, 10588, 11728, 11978, 9867, 9427, 10120, 11679, 10635, 15089, 118583, 51276, 33164, 26993, 23802, 25396, 31795, 17554, 14964, 16299, 22255, 22223, 17211, 13281, 12824, 14627, 11179, 10121, 14903, 30731, 13114, 15795, 23030, 33768, 13063, 10988, 15400, 10494, 11364, 12967, 13982, 11032, 9992, 8910, 9261, 10008, 8849, 8883]","[8795, 8789, 8379, 8830, 11078, 11903, 8805, 8121, 7900, 8582, 7886, 9636]","Allah Rakha Rahman is an Indian music composer, record producer, singer, songwriter, musician, multi-instrumentalist, and philanthropist known for his works in Indian cinema; predominantly in Tamil and Hindi films, with occasional forays in international cinema. He is a recipient of six National Film Awards, two Academy Awards, two Grammy Awards, a BAFTA Award, a Golden Globe Award, six Tamil Nadu State Film Awards, fifteen Filmfare Awards, and eighteen Filmfare Awards South. In 2010, the Government of India conferred him with the Padma Bhushan, the nation's third-highest civilian award."
A._R._Rahman,2016/08/25,"[104705, 64710, 54131, 51886, 36164, 13265, 8199, 8935, 7986, 8444, 9440, 11660, 10588, 11728, 11978, 9867, 9427, 10120, 11679, 10635, 15089, 118583, 51276, 33164, 26993, 23802, 25396, 31795, 17554, 14964, 16299, 22255, 22223, 17211, 13281, 12824, 14627, 11179, 10121, 14903, 30731, 13114, 15795, 23030, 33768, 13063, 10988, 15400, 10494, 11364, 12967, 13982, 11032, 9992, 8910, 9261, 10008, 8849, 8883, 8795]","[8789, 8379, 8830, 11078, 11903, 8805, 8121, 7900, 8582, 7886, 9636, 8757]","Allah Rakha Rahman is an Indian music composer, record producer, singer, songwriter, musician, multi-instrumentalist, and philanthropist known for his works in Indian cinema; predominantly in Tamil and Hindi films, with occasional forays in international cinema. He is a recipient of six National Film Awards, two Academy Awards, two Grammy Awards, a BAFTA Award, a Golden Globe Award, six Tamil Nadu State Film Awards, fifteen Filmfare Awards, and eighteen Filmfare Awards South. In 2010, the Government of India conferred him with the Padma Bhushan, the nation's third-highest civilian award."
A._R._Rahman,2016/08/26,"[64710, 54131, 51886, 36164, 13265, 8199, 8935, 7986, 8444, 9440, 11660, 10588, 11728, 11978, 9867, 9427, 10120, 11679, 10635, 15089, 118583, 51276, 33164, 26993, 23802, 25396, 31795, 17554, 14964, 16299, 22255, 22223, 17211, 13281, 12824, 14627, 11179, 10121, 14903, 30731, 13114, 15795, 23030, 33768, 13063, 10988, 15400, 10494, 11364, 12967, 13982, 11032, 9992, 8910, 9261, 10008, 8849, 8883, 8795, 8789]","[8379, 8830, 11078, 11903, 8805, 8121, 7900, 8582, 7886, 9636, 8757, 8376]","Allah Rakha Rahman is an Indian music composer, record producer, singer, songwriter, musician, multi-instrumentalist, and philanthropist known for his works in Indian cinema; predominantly in Tamil and Hindi films, with occasional forays in international cinema. He is a recipient of six National Film Awards, two Academy Awards, two Grammy Awards, a BAFTA Award, a Golden Globe Award, six Tamil Nadu State Film Awards, fifteen Filmfare Awards, and eighteen Filmfare Awards South. In 2010, the Government of India conferred him with the Padma Bhushan, the nation's third-highest civilian award."
A._R._Rahman,2016/08/27,"[54131, 51886, 36164, 13265, 8199, 8935, 7986, 8444, 9440, 11660, 10588, 11728, 11978, 9867, 9427, 10120, 11679, 10635, 15089, 118583, 51276, 33164, 26993, 23802, 25396, 31795, 17554, 14964, 16299, 22255, 22223, 17211, 13281, 12824, 14627, 11179, 10121, 14903, 30731, 13114, 15795, 23030, 33768, 13063, 10988, 15400, 10494, 11364, 12967, 13982, 11032, 9992, 8910, 9261, 10008, 8849, 8883, 8795, 8789, 8379]","[8830, 11078, 11903, 8805, 8121, 7900, 8582, 7886, 9636, 8757, 8376, 7658]","Allah Rakha Rahman is an Indian music composer, record producer, singer, songwriter, musician, multi-instrumentalist, and philanthropist known for his works in Indian cinema; predominantly in Tamil and Hindi films, with occasional forays in international cinema. He is a recipient of six National Film Awards, two Academy Awards, two Grammy Awards, a BAFTA Award, a Golden Globe Award, six Tamil Nadu State Film Awards, fifteen Filmfare Awards, and eighteen Filmfare Awards South. In 2010, the Government of India conferred him with the Padma Bhushan, the nation's third-highest civilian award."
A._R._Rahman,2016/08/28,"[51886, 36164, 13265, 8199, 8935, 7986, 8444, 9440, 11660, 10588, 11728, 11978, 9867, 9427, 10120, 11679, 10635, 15089, 118583, 51276, 33164, 26993, 23802, 25396, 31795, 17554, 14964, 16299, 22255, 22223, 17211, 13281, 12824, 14627, 11179, 10121, 14903, 30731, 13114, 15795, 23030, 33768, 13063, 10988, 15400, 10494, 11364, 12967, 13982, 11032, 9992, 8910, 9261, 10008, 8849, 8883, 8795, 8789, 8379, 8830]","[11078, 11903, 8805, 8121, 7900, 8582, 7886, 9636, 8757, 8376, 7658, 9422]","Allah Rakha Rahman is an Indian music composer, record producer, singer, songwriter, musician, multi-instrumentalist, and philanthropist known for his works in Indian cinema; predominantly in Tamil and Hindi films, with occasional forays in international cinema. He is a recipient of six National Film Awards, two Academy Awards, two Grammy Awards, a BAFTA Award, a Golden Globe Award, six Tamil Nadu State Film Awards, fifteen Filmfare Awards, and eighteen Filmfare Awards South. In 2010, the Government of India conferred him with the Padma Bhushan, the nation's third-highest civilian award."
A._R._Rahman,2016/08/29,"[36164, 13265, 8199, 8935, 7986, 8444, 9440, 11660, 10588, 11728, 11978, 9867, 9427, 10120, 11679, 10635, 15089, 118583, 51276, 33164, 26993, 23802, 25396, 31795, 17554, 14964, 16299, 22255, 22223, 17211, 13281, 12824, 14627, 11179, 10121, 14903, 30731, 13114, 15795, 23030, 33768, 13063, 10988, 15400, 10494, 11364, 12967, 13982, 11032, 9992, 8910, 9261, 10008, 8849, 8883, 8795, 8789, 8379, 8830, 11078]","[11903, 8805, 8121, 7900, 8582, 7886, 9636, 8757, 8376, 7658, 9422, 8451]","Allah Rakha Rahman is an Indian music composer, record producer, singer, songwriter, musician, multi-instrumentalist, and philanthropist known for his works in Indian cinema; predominantly in Tamil and Hindi films, with occasional forays in international cinema. He is a recipient of six National Film Awards, two Academy Awards, two Grammy Awards, a BAFTA Award, a Golden Globe Award, six Tamil Nadu State Film Awards, fifteen Filmfare Awards, and eighteen Filmfare Awards South. In 2010, the Government of India conferred him with the Padma Bhushan, the nation's third-highest civilian award."
A._R._Rahman,2016/08/30,"[13265, 8199, 8935, 7986, 8444, 9440, 11660, 10588, 11728, 11978, 9867, 9427, 10120, 11679, 10635, 15089, 118583, 51276, 33164, 26993, 23802, 25396, 31795, 17554, 14964, 16299, 22255, 22223, 17211, 13281, 12824, 14627, 11179, 10121, 14903, 30731, 13114, 15795, 23030, 33768, 13063, 10988, 15400, 10494, 11364, 12967, 13982, 11032, 9992, 8910, 9261, 10008, 8849, 8883, 8795, 8789, 8379, 8830, 11078, 11903]","[8805, 8121, 7900, 8582, 7886, 9636, 8757, 8376, 7658, 9422, 8451, 9935]","Allah Rakha Rahman is an Indian music composer, record producer, singer, songwriter, musician, multi-instrumentalist, and philanthropist known for his works in Indian cinema; predominantly in Tamil and Hindi films, with occasional forays in international cinema. He is a recipient of six National Film Awards, two Academy Awards, two Grammy Awards, a BAFTA Award, a Golden Globe Award, six Tamil Nadu State Film Awards, fifteen Filmfare Awards, and eighteen Filmfare Awards South. In 2010, the Government of India conferred him with the Padma Bhushan, the nation's third-highest civilian award."
